Code,plan_clustername,ClusterDC1,SC_ETADockdate,Sc_actualdockdate,Deploy_ETARTODate,Deploy_ActualRTODate,Buildout_ETAWaboHandoffDate,Buildout_ActualWaboHandoffDate,Buildout_ETALiveDate,Buildout_ActualLiveDate
2292838,SYD23PrdStr01,SYD,00:00.0,00:00.0,00:00.0,40:31.7,00:00.0,NULL,00:00.0,NULL
2338079,SN6PrdGPC03,SN6,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2144899,BN6PrdStr04,BN6,NULL,00:00.0,00:00.0,23:41.5,23:41.5,00:00.0,00:00.0,00:00.0
2144913,CY4PrdStr03,CY4,NULL,00:00.0,00:00.0,07:12.0,07:12.0,00:00.0,00:00.0,00:00.0
2144920,BL5PrdStr08,BL5,NULL,00:00.0,00:00.0,34:49.2,34:49.2,00:00.0,00:00.0,00:00.0
2144934,BD3AzFStr01,BD3,NULL,00:00.0,00:00.0,05:07.6,05:07.6,00:00.0,00:00.0,00:00.0
2144935,DD3AzFStr02,DD3,NULL,00:00.0,00:00.0,00:20.6,00:20.6,00:00.0,00:00.0,00:00.0
2144937,PN1PrdStr03,PN1,NULL,00:00.0,00:00.0,24:15.8,24:15.8,00:00.0,00:00.0,00:00.0
2144938,PN1PrdStr04,PN1,NULL,00:00.0,00:00.0,48:35.1,48:35.1,00:00.0,00:00.0,00:00.0
2144939,BM1PrdStr02,BM1,00:00.0,00:00.0,00:00.0,18:58.7,18:58.7,35:06.4,35:06.4,00:00.0
2144940,MA1PrdStr04,MA1,NULL,00:00.0,00:00.0,21:02.6,21:02.6,00:00.0,00:00.0,00:00.0
2144941,MA1PrdStr06,MA1,00:00.0,00:00.0,00:00.0,41:34.2,41:34.2,02:45.4,02:45.4,00:00.0
2144942,MA1PrdStr05,MA1,NULL,00:00.0,00:00.0,24:26.2,24:26.2,00:00.0,00:00.0,00:00.0
2144947,YQ1PrdStr03,YQ1,NULL,00:00.0,00:00.0,27:26.8,27:26.8,00:00.0,00:00.0,00:00.0
2144950,YT1PrdStr03,YT1,NULL,00:00.0,00:00.0,27:17.8,27:17.8,00:00.0,00:00.0,00:00.0
2144952,MWH01PrdStr02,MWH,NULL,00:00.0,00:00.0,36:19.2,36:19.2,00:00.0,00:00.0,00:00.0
2144953,SN4PrdStr06,SN4,NULL,00:00.0,00:00.0,34:10.1,34:10.1,00:00.0,00:00.0,00:00.0
2144954,CQ2PrdStr01,CQ2,NULL,00:00.0,00:00.0,45:30.0,45:30.0,00:00.0,00:00.0,00:00.0
2144955,CH1PrdStr10,CH1,NULL,00:00.0,00:00.0,09:33.5,09:33.5,00:00.0,00:00.0,00:00.0
2144956,SN4PrdStr04,SN4,NULL,00:00.0,00:00.0,18:35.5,18:35.5,00:00.0,00:00.0,00:00.0
2303174,CY4,CY4,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303175,CY4,CY4,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303176,CY4,CY4,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303177,CY4,CY4,00:00.0,00:00.0,00:00.0,51:39.5,00:00.0,NULL,00:00.0,NULL
2303178,MWH01,MWH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303179,MWH01,MWH,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303180,MWH01,MWH,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303181,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303182,CY4,CY4,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303203,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303204,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303205,MWH01,MWH,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303210,CY4,CY4,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303211,CBN01P,CBN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303215,BN3P,BN3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303249,SHA01N,SHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303256,MA1P,MA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303258,MA1P,MA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303260,MA1P,MA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303261,BM1P,BM1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303262,MA1P,MA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303294,PS1P,PS1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303296,PS1P,PS1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303298,PS1P,PS1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303300,PHX01N,PHX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303301,SN5N,SN5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303302,PHX01N,PHX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303303,SN5N,SN5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2174072,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2145258,BD3AzFStr02,BD3,NULL,00:00.0,00:00.0,06:13.5,06:13.5,00:00.0,00:00.0,00:00.0
2145259,DD3AzFStr01,DD3,NULL,00:00.0,00:00.0,31:28.4,31:28.4,00:00.0,00:00.0,00:00.0
2174237,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2174238,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2267734,HKG20PrdStr01,HKG,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2267788,DUB20PrdStp02,DUB,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2267797,DB3PrdStr13,DB3,00:00.0,00:00.0,00:00.0,25:01.3,00:00.0,33:11.7,00:00.0,00:00.0
2292957,AM3P,AM3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292958,DB3P,DB3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292959,AM3P,AM3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292960,DB3P,DB3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292961,AM3P,AM3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292962,DB3P,DB3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2145269,AM5PrdStr10,AM5,NULL,00:00.0,00:00.0,00:17.2,00:17.2,00:00.0,00:00.0,00:00.0
2145270,DB6PrdStr07,DB6,NULL,00:00.0,00:00.0,11:38.1,11:38.1,54:03.3,54:03.3,00:00.0
2267944,AMS06PrdStr01,AMS,00:00.0,00:00.0,00:00.0,02:34.4,00:00.0,15:08.3,00:00.0,00:00.0
2268016,AMS06PrdStr05,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2329198,AMS20PrdStp03,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2174413,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2174578,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2174579,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2268074,SN6PrdStr01,SN6,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2268112,MRS20PrdStr02,MRS,00:00.0,00:00.0,00:00.0,21:04.5,21:04.5,NULL,21:04.5,NULL
2268117,LN1PrdStr03,LN1,00:00.0,00:00.0,00:00.0,36:57.0,00:00.0,25:44.1,00:00.0,00:00.0
2174754,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2174919,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2174920,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2193233,SE1P,SE1,NULL,00:00.0,00:00.0,29:22.5,29:22.5,NULL,29:22.5,NULL
2193234,PS1P,PS1,NULL,00:00.0,00:00.0,59:45.8,59:45.8,NULL,59:45.8,NULL
2175095,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2175260,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2175261,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2303790,AMS20PrdStp04,AMS,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303804,TYO1P,TYO,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303814,SN4PrdStr17,SN4,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2303825,MA1P,MA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303843,PS1P,PS1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303845,PS1P,PS1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303847,SN4PrdStp05,SN4,00:00.0,00:00.0,00:00.0,34:12.0,34:12.0,NULL,34:12.0,NULL
2193528,CH1P.S0BC01.BB106,CH1,NULL,00:00.0,00:00.0,26:41.8,00:00.0,00:00.0,00:00.0,NULL
2193529,CH1P.S0BC01.BB107,CH1,NULL,00:00.0,00:00.0,20:55.1,00:00.0,00:00.0,00:00.0,NULL
2193530,CH1P.S0CC01.CA101,CH1,NULL,00:00.0,00:00.0,06:22.8,00:00.0,00:00.0,00:00.0,NULL
2193531,CH1P.S0CC01.CA102,CH1,NULL,00:00.0,00:00.0,02:16.9,00:00.0,00:00.0,00:00.0,NULL
2193532,CH1P.S0CC01.CA103,CH1,NULL,00:00.0,NULL,NULL,00:00.0,00:00.0,NULL,NULL
2193533,CH1P.S0DC01.DA101,CH1,NULL,00:00.0,00:00.0,14:54.1,00:00.0,00:00.0,NULL,NULL
2193539,SN2,SN2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2193540,SN2,SN2,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL
2193541,SN2,SN2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2193542,SN2,SN2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2146370,CH1 SPO clean-up,CH1,NULL,NULL,00:00.0,30:28.8,NULL,NULL,NULL,NULL
2193589,AM3P,AM3,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2175436,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2329440,BLAPrdGPC10,BLA,NULL,NULL,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2175601,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2175602,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2193834,BZ6PrdStp07,BZ6,NULL,00:00.0,00:00.0,24:56.5,24:56.5,22:08.6,22:08.6,00:00.0
2193886,BL6PrdGPC02,BL6,NULL,00:00.0,00:00.0,18:17.6,18:17.6,17:10.8,17:10.8,00:00.0
2193890,DM5PrdDDC06,DM5,00:00.0,00:00.0,00:00.0,58:09.8,58:09.8,13:40.6,13:40.6,00:00.0
2193899,CHAPrdHPC01,CHA,NULL,00:00.0,00:00.0,50:13.9,50:13.9,04:09.9,04:09.9,00:00.0
2175777,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2193981,BM1PrdStp01,BM1,00:00.0,00:00.0,00:00.0,47:38.5,47:38.5,03:56.7,03:56.7,00:00.0
2193987,SG2PrdStp05,SG2,NULL,00:00.0,00:00.0,53:35.0,53:35.0,23:09.4,23:09.4,00:00.0
2194002,BL6PrdStp03,BL6,NULL,00:00.0,00:00.0,06:03.9,06:03.9,03:16.5,03:16.5,00:00.0
2194034,SG2PrdDDC09,SG2,NULL,00:00.0,00:00.0,39:52.6,39:52.6,00:00.0,00:00.0,00:00.0
2194042,BL6PrdHPC02,BL6,NULL,00:00.0,00:00.0,09:37.9,09:37.9,00:08.6,00:08.6,00:00.0
2194048,BYAPrdHPC02,BYA,NULL,00:00.0,00:00.0,12:03.5,12:03.5,24:48.0,24:48.0,00:00.0
2194093,DB6PrdHPC01,DB6,00:00.0,00:00.0,00:00.0,32:53.8,32:53.8,22:59.7,22:59.7,00:00.0
2194131,BN6PrdStp05,BN6,00:00.0,00:00.0,00:00.0,51:58.1,51:58.1,19:52.4,19:52.4,00:00.0
2194135,BYAPrdStp04,BYA,NULL,00:00.0,00:00.0,10:32.3,10:32.3,58:19.6,58:19.6,00:00.0
2146685,SN4PrdStp03,SN4,NULL,00:00.0,00:00.0,01:54.8,01:54.8,NULL,01:54.8,NULL
2146827,DM3PrdStp05,DM3,NULL,00:00.0,00:00.0,17:04.4,17:04.4,00:00.0,00:00.0,00:00.0
2175942,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2175943,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2194356,BYAPrdStp05,BYA,NULL,00:00.0,00:00.0,24:16.8,24:16.8,16:46.9,16:46.9,00:00.0
2194380,BL6PrdGPZ01,BL6,NULL,00:00.0,00:00.0,48:54.7,48:54.7,17:30.6,17:30.6,00:00.0
2194381,BZ6PrdStp08,BZ6,NULL,00:00.0,00:00.0,25:20.2,25:20.2,24:33.6,24:33.6,00:00.0
2194386,CBZ06PrdStp01,CBZ,00:00.0,00:00.0,00:00.0,20:15.5,00:00.0,21:22.0,00:00.0,00:00.0
2194397,BZ7PrdStp01,BZ7,00:00.0,00:00.0,00:00.0,35:21.6,35:21.6,55:41.3,55:41.3,00:00.0
2194413,BYAPrdStp07,BYA,00:00.0,00:00.0,00:00.0,46:06.5,46:06.5,36:55.8,36:55.8,00:00.0
2194431,TY1PrdStp05,TY1,NULL,00:00.0,00:00.0,49:07.6,49:07.6,33:18.8,33:18.8,00:00.0
2194432,BJS20PrdStp01,BJS,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2194453,CHAPrdHPC02,CHA,NULL,00:00.0,00:00.0,29:15.0,00:00.0,00:03.7,00:00.0,00:00.0
2194462,SN4PrdHPC02,SN4,00:00.0,00:00.0,00:00.0,08:58.8,00:00.0,05:58.8,00:00.0,00:00.0
2194480,BL6PrdGPC01,BL6,00:00.0,00:00.0,00:00.0,40:50.4,40:50.4,04:43.9,04:43.9,00:00.0
2176118,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2176283,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2176284,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2176459,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2253662,SN6PrdHPC01,SN6,00:00.0,00:00.0,00:00.0,NULL,00:00.0,NULL,00:00.0,NULL
2176624,CH1 iLO decomm,CH1,NULL,NULL,00:00.0,34:22.4,NULL,NULL,NULL,NULL
2176625,CH1 EXO MT decomm,CH1,NULL,NULL,03:49.0,03:52.6,NULL,NULL,NULL,NULL
2194489,BYAPrdStp03,BYA,NULL,00:00.0,00:00.0,36:45.8,36:45.8,01:47.8,01:47.8,00:00.0
2194536,SG2PrdGPZ01,SG2,NULL,00:00.0,00:00.0,32:44.1,32:44.1,12:37.3,12:37.3,00:00.0
2194568,LN1PrdStp02,LN1,00:00.0,00:00.0,00:00.0,22:42.4,22:42.4,41:44.2,41:44.2,00:00.0
2194628,MWH01PrdStp05,MWH,00:00.0,00:00.0,00:00.0,51:02.8,51:02.8,34:30.3,34:30.3,00:00.0
2176800,CH1 EXO MT clean-up,CH1,NULL,NULL,49:12.0,49:16.2,NULL,NULL,NULL,NULL
2146839,AM4PrdStp04,AM4,NULL,00:00.0,00:00.0,49:54.3,49:54.3,00:00.0,00:00.0,00:00.0
2146850,PAR21PrdStp01,PAR,00:00.0,00:00.0,00:00.0,16:14.9,16:14.9,NULL,16:14.9,NULL
2146972,ML1PrdStr02,ML1,NULL,00:00.0,00:00.0,36:55.9,36:55.9,00:00.0,00:00.0,00:00.0
2146975,FR1PrdStr05,FR1,NULL,00:00.0,00:00.0,31:04.2,31:04.2,00:00.0,00:00.0,00:00.0
2349802,MEL01P,MEL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349803,TYO01P,TYO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349858,FR1N,FR1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349859,FR1N,FR1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2350310,SHA01N,SHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679789,DM1PrdStr02,DM1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679790,BY2PrdDDC01,BY2,NULL,00:00.0,NULL,57:05.3,NULL,00:00.0,NULL,00:00.0
679791,BY1PrdDDC04,BY1,NULL,00:00.0,NULL,45:39.6,NULL,00:00.0,NULL,00:00.0
679794,BL2PrdDDC03,BL2,NULL,00:00.0,NULL,48:18.8,NULL,00:00.0,NULL,00:00.0
679797,DM1PrdStr03,DM1,NULL,00:00.0,NULL,40:12.1,NULL,00:00.0,NULL,00:00.0
679801,DM1PrdStr05,DM1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679803,DM1PrdStr07,DM1,NULL,00:00.0,NULL,45:03.6,NULL,00:00.0,NULL,00:00.0
679809,DM1PrdStr04,DM1,NULL,00:00.0,NULL,45:44.1,NULL,00:00.0,NULL,00:00.0
679824,AM2PrdStr07,AM2,NULL,00:00.0,NULL,41:21.7,NULL,00:00.0,NULL,00:00.0
679826,AM3PrdDDC01,AM3,NULL,00:00.0,NULL,00:11.3,NULL,31:00.0,NULL,00:00.0
679828,DB4PrdDDC01,DB4,NULL,00:00.0,NULL,43:43.7,NULL,00:00.0,NULL,00:00.0
679829,DB3PrdStr07,DB3,NULL,00:00.0,NULL,07:23.4,NULL,00:00.0,NULL,00:00.0
679836,AM3PrdStr01,AM3,NULL,00:00.0,NULL,27:37.5,NULL,12:16.0,NULL,00:00.0
679842,DB4PrdStr01,DB4,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679854,HKNPrdStr06,HKN,NULL,00:00.0,NULL,17:55.5,NULL,00:00.0,NULL,00:00.0
679855,HKNPrdStr08,HKN,NULL,00:00.0,NULL,54:12.6,NULL,00:00.0,NULL,00:00.0
679856,HKNPrdStr09,HKN,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679857,HKNPrdStr07,HKN,NULL,00:00.0,NULL,20:39.7,NULL,00:00.0,NULL,00:00.0
679860,BN1PrdStr03,BN1,NULL,00:00.0,NULL,17:50.5,NULL,00:00.0,NULL,00:00.0
679862,BN1PrdStr04,BN1,NULL,00:00.0,NULL,32:14.0,NULL,00:00.0,NULL,00:00.0
679863,BN1PrdStr05,BN1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679864,BN1PrdStr06,BN1,NULL,00:00.0,NULL,25:04.4,NULL,00:00.0,NULL,00:00.0
679880,BN1PrdStr02,BN1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
679881,SG1PrdStr06,SG1,NULL,00:00.0,NULL,02:18.9,NULL,00:00.0,NULL,00:00.0
679882,SG1PrdStr08,SG1,NULL,00:00.0,NULL,32:35.2,NULL,00:00.0,NULL,00:00.0
679883,SG1PrdStr09,SG1,NULL,00:00.0,NULL,40:10.1,NULL,00:00.0,NULL,00:00.0
679884,SG1PrdStr07,SG1,NULL,00:00.0,NULL,47:44.3,NULL,00:00.0,NULL,00:00.0
697482,AM2PrdDDC03,AM2,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
697483,AM2PrdStr05,AM2,NULL,00:00.0,NULL,56:26.0,NULL,32:47.0,NULL,00:00.0
697487,BN1PrdDDC01,BN1,NULL,00:00.0,NULL,25:35.1,NULL,00:00.0,NULL,00:00.0
697493,BY1PrdDDC01,BY1,NULL,00:00.0,NULL,20:54.3,NULL,00:00.0,NULL,00:00.0
697494,AM2PrdStr01,AM2,NULL,00:00.0,00:00.0,42:09.9,NULL,00:00.0,NULL,00:00.0
697496,AM2PrdStr02,AM2,NULL,00:00.0,NULL,20:39.4,NULL,00:00.0,NULL,00:00.0
708896,HKNPrdXts01,HKN,NULL,00:00.0,NULL,14:13.9,NULL,00:00.0,NULL,00:00.0
708897,SG1PrdXts01,SG1,NULL,00:00.0,NULL,36:32.9,NULL,00:00.0,NULL,00:00.0
708898,HKNPrdDDC01,HKN,NULL,00:00.0,NULL,NULL,NULL,49:38.0,NULL,00:00.0
708899,HK2PrdDDC01,HK2,NULL,00:00.0,NULL,30:10.9,NULL,00:00.0,NULL,00:00.0
708901,SG1PrdDDC01,SG1,NULL,00:00.0,NULL,05:34.5,NULL,00:00.0,NULL,00:00.0
708902,SG1PrdDDC02,SG1,NULL,00:00.0,NULL,38:27.5,NULL,00:00.0,NULL,00:00.0
708903,SG1PrdDDC03,SG1,NULL,00:00.0,NULL,28:24.7,NULL,00:00.0,NULL,00:00.0
708909,SG3PrdDDC03,SG3,NULL,00:00.0,NULL,50:01.0,NULL,00:00.0,NULL,00:00.0
708950,SG1PrdStr10,SG1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
708953,HKNPrdStr10,HKN,NULL,00:00.0,NULL,31:43.1,NULL,00:00.0,NULL,00:00.0
708954,HKNPrdStr04,HKN,NULL,00:00.0,NULL,10:33.9,NULL,00:00.0,NULL,00:00.0
708955,SG1PrdStr04,SG1,NULL,00:00.0,NULL,31:02.0,NULL,00:00.0,NULL,00:00.0
708956,HKNPrdStr05,HKN,NULL,00:00.0,NULL,35:07.5,NULL,00:00.0,NULL,00:00.0
708957,SG1PrdStr05,SG1,NULL,00:00.0,NULL,25:26.9,NULL,00:00.0,NULL,00:00.0
708958,HKNPrdStr12,HKN,NULL,00:00.0,NULL,05:18.4,NULL,00:00.0,NULL,00:00.0
708959,SG3PrdStr01,SG3,NULL,00:00.0,NULL,15:15.7,NULL,00:00.0,NULL,00:00.0
708960,HKNPrdStr11,HKN,NULL,00:00.0,NULL,31:44.7,NULL,00:00.0,NULL,00:00.0
708961,SG1PrdStr11,SG1,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
708972,ML1PrdDDC01,ML1,NULL,00:00.0,NULL,03:52.8,NULL,00:00.0,NULL,00:00.0
708973,SY3PrdDDC01,SY3,NULL,00:00.0,NULL,48:51.2,NULL,00:00.0,NULL,00:00.0
708984,BJBPrdDDC01,BJB,NULL,00:00.0,NULL,39:50.8,NULL,00:00.0,NULL,00:00.0
708988,SHAPrdDDC01,SHA,NULL,00:00.0,NULL,12:00.0,NULL,00:00.0,NULL,00:00.0
708992,SHAPrdStr01,SHA,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
708993,BJBPrdStr01,BJB,NULL,00:00.0,NULL,41:55.5,NULL,00:00.0,NULL,00:00.0
709091,AM3PrdHPC01,AM3,NULL,00:00.0,NULL,23:35.2,NULL,00:00.0,NULL,00:00.0
709092,DB4PrdHPC01,DB4,NULL,00:00.0,NULL,18:40.4,NULL,00:00.0,NULL,00:00.0
709095,DB3PrdXts01,DB3,NULL,00:00.0,NULL,58:50.7,NULL,00:00.0,NULL,00:00.0
709096,AM2PrdXts01,AM2,NULL,00:00.0,NULL,00:11.8,NULL,00:00.0,NULL,00:00.0
709097,DB3PrdDDC03,DB3,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
709099,DB4PrdDDC02,DB4,NULL,00:00.0,NULL,45:11.1,NULL,00:00.0,NULL,00:00.0
709100,DB4PrdDDC03,DB4,NULL,00:00.0,NULL,17:21.2,NULL,00:00.0,NULL,00:00.0
709101,DB4PrdDDC04,DB4,NULL,00:00.0,NULL,29:25.0,NULL,00:00.0,NULL,00:00.0
709105,AM3PrdDDC02,AM3,NULL,00:00.0,NULL,03:39.7,NULL,00:00.0,NULL,00:00.0
709106,AM3PrdDDC03,AM3,NULL,00:00.0,NULL,09:41.3,NULL,00:00.0,NULL,00:00.0
709110,AM3PrdDDC04,AM3,NULL,00:00.0,NULL,09:29.7,NULL,00:00.0,NULL,00:00.0
709123,DB4PrdStr02,DB4,NULL,00:00.0,NULL,49:11.3,NULL,00:00.0,NULL,00:00.0
709124,AM3PrdStr04,AM3,NULL,00:00.0,NULL,31:14.7,NULL,00:00.0,NULL,00:00.0
709133,AM3PrdStr03,AM3,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
709134,DB4PrdStr03,DB4,NULL,00:00.0,NULL,20:55.2,NULL,00:00.0,NULL,00:00.0
709143,DB4PrdStr04,DB4,NULL,00:00.0,NULL,41:03.5,NULL,00:00.0,NULL,00:00.0
709144,AM3PrdStr02,AM3,NULL,00:00.0,NULL,40:29.7,NULL,00:00.0,NULL,00:00.0
709145,DB4PrdStr05,DB4,NULL,00:00.0,NULL,09:44.3,NULL,00:00.0,NULL,00:00.0
709146,AM3PrdStr06,AM3,NULL,00:00.0,NULL,21:30.7,NULL,00:00.0,NULL,00:00.0
709147,DB3PrdStr05,DB3,NULL,00:00.0,NULL,NULL,NULL,48:30.0,NULL,00:00.0
709149,DB3PrdStr06,DB3,NULL,00:00.0,NULL,14:07.7,NULL,00:00.0,NULL,00:00.0
709150,AM2Prdstr06,AM2,NULL,00:00.0,NULL,NULL,NULL,00:00.0,NULL,00:00.0
709153,DB4PrdStr06,DB4,NULL,00:00.0,NULL,34:01.2,NULL,00:00.0,NULL,00:00.0
709154,AM3PrdStr05,AM3,NULL,00:00.0,NULL,10:24.4,NULL,00:00.0,NULL,00:00.0
709167,BM1PrdDDC01,BM1,NULL,00:00.0,00:00.0,32:00.2,32:00.2,00:00.0,00:00.0,00:00.0
709168,PN1PrdDDC01,PN1,NULL,00:00.0,00:00.0,38:18.6,38:18.6,00:00.0,00:00.0,00:00.0
709178,KW1PrdHPC01,KW1,NULL,00:00.0,NULL,02:14.6,NULL,00:00.0,NULL,00:00.0
709180,KW1PrdDDC01,KW1,NULL,00:00.0,NULL,17:39.6,NULL,00:00.0,NULL,00:00.0
709181,OS1PrdDDC01,OS1,NULL,00:00.0,NULL,08:55.5,NULL,00:00.0,NULL,00:00.0
709182,KW1PrdStr01,KW1,NULL,00:00.0,NULL,21:26.9,NULL,00:00.0,NULL,00:00.0
